Time,LOND_NEWY_in,LOND_NEWY_out,AMST_BOST_in,AMST_BOST_out,AOFA_LOND_in,AOFA_LOND_out,CERN-513_WASH_in,CERN-513_WASH_out
10/07/2018 23:00,29410512923,11034495405,3033565987,2327769240,28272462262,13925045994,8499803012,9013070701
10/08/2018 00:00,32766224132,12601657464,3406557173,2613400745,24149150140,14295660674,6476124440,8482800639
10/08/2018 01:00,22270325384,9630638195,1617651739,2234110303,26808161841,18513749652,8607392689,7742502912
10/08/2018 02:00,12134714697,8156395457,1362190746,2158112743,21433513459,12268170523,11070565258,10744634388
10/08/2018 03:00,10890724526,9242411137,980147005.1,2313757936,23720302905,16292627745,7357897228,9788571771
10/08/2018 04:00,25422922436,12535083184,956840372.6,1822540377,26103990741,18951978677,6093662220,6412504692
10/08/2018 05:00,27474479734,11270262380,1319755251,1849068819,26155922689,18034605662,8959489781,7444964995
10/08/2018 06:00,25048200499,13062280086,3488616636,1337691701,30177073270,12371956542,7452224006,5147125116
10/08/2018 07:00,18398854320,11448785824,1134170407,1268032803,21972470793,13368029101,8856384724,7288556905
10/08/2018 08:00,16650700639,9551734621,1409632400,1141425765,20078830872,23140829705,8341873258,7311280523
10/08/2018 09:00,15207241130,8462798507,1583640856,1390131688,18856778476,28088252172,7700387429,8952281330
10/08/2018 10:00,14683929784,10754465299,1602821183,1056627069,24529896093,26788567365,8546388599,6261674777
10/08/2018 11:00,11962080865,10851887591,1112553478,1262913646,26141569840,28498110907,5397183185,4553215602
10/08/2018 12:00,15467865424,13141612153,1533811586,1022936202,26550493696,20589128348,8773481446,5870988550
10/08/2018 13:00,30676343047,18239451250,5075591344,1484705077,30015029463,20117076436,9135515837,5592688929
10/08/2018 14:00,33422958537,13365231874,5104792362,1401256403,27999215973,22109865065,8391790190,8136234644
10/08/2018 15:00,25268563393,11356070347,5135514101,1411657890,31280822824,22689274697,7293279017,7220691762
10/08/2018 16:00,18089889750,13167341205,5934890627,1616135868,31996246143,23241038239,7896412957,6728555934
10/08/2018 17:00,17422530104,13560281261,6574069051,742496262.9,32670942356,19880229657,8283799558,14356595182
10/08/2018 18:00,23455823421,17608479617,6017048813,1185398973,36050710078,21296649357,7140093189,13800440634
10/08/2018 19:00,24597879823,12059500358,5946970808,1894292655,28219142985,22307762744,7675769954,7733545925
10/08/2018 20:00,24458451147,10116583473,7157113624,1761406056,18904167569,16312016190,8662334519,6678580242
10/08/2018 21:00,19876576346,7108162516,6350063140,1933836468,25713195067,18203038658,12710904379,5409078734
10/08/2018 22:00,15836306139,5626492248,3432173926,1983319958,25042902100,17900837579,10397433157,4162019201
10/08/2018 23:00,14306102503,10789855538,2415726844,1905924046,18580635006,18378373947,10685528032,3358748342
10/09/2018 00:00,14778848851,6144590952,2056861597,2246145392,10224807593,17568589541,7816006798,4268433884
10/09/2018 01:00,12601767260,11357352448,1863044881,2277800048,14736598971,27005692303,4407244271,8158135877
10/09/2018 02:00,21847821911,9083141026,2118567023,2107935313,14779994315,24000389837,7014174490,10282077180
10/09/2018 03:00,17616294102,5940003279,1911524278,2237396275,16201662350,19483341505,10362779530,6977609427
10/09/2018 04:00,13042459864,8086608200,3164514168,2934069226,16307466865,18858631326,10383261568,4830779017
10/09/2018 05:00,15250161323,9236126428,2100666046,3214226261,12300306229,21371537837,11417425095,4847730504
10/09/2018 06:00,15152846546,8084641988,603331451.4,2302563589,22814354444,27309129292,7036519664,4655203299
10/09/2018 07:00,22047196164,8584495788,843170876.8,2214504848,27315654275,29550679724,5100207635,6785419873
10/09/2018 08:00,21761549262,8458862024,1063050712,1697841940,21411469322,33079942595,5076236941,3957767084
10/09/2018 09:00,19323140560,9197191886,1132735984,1215555016,19263676723,29980071829,8357710342,4911058420
10/09/2018 10:00,18982840481,9984406231,1679449921,1148487464,25322726294,26601275145,7861439806,4199313660
10/09/2018 11:00,11737380461,13259509115,3235146270,1139316678,20988437528,27967028026,7055748744,4319959391
10/09/2018 12:00,15436704617,13084867204,1543043463,987218877.5,17946503470,29109750550,6310601668,5228526454
10/09/2018 13:00,15905240843,12170050252,953078042.1,1616312749,24206612782,25358129295,6601652164,6071410978
10/09/2018 14:00,16717206060,12235754593,2119753049,1096450577,24063857107,25429883350,10355061134,5936863319
10/09/2018 15:00,15709570780,12655130271,4103419646,1711771186,17610790139,23932167284,9539993500,6596058349
10/09/2018 16:00,15923107531,12135634258,3741546753,1861769578,19744106824,25828303370,7865397737,5766048342
10/09/2018 17:00,23516542894,11402569194,3590408627,1430140562,16572454896,24990367321,9648259596,7486023256
10/09/2018 18:00,34956652860,13031369661,5699282217,1568993716,28524494623,33203467958,7262262453,6498831313
10/09/2018 19:00,28639757644,12150068701,4828516092,1103994650,27028898583,30350248214,6995270842,9319680538
10/09/2018 20:00,18864419871,14098694870,2873934872,945483052.1,23226914734,24868871844,4667256957,10014064016
10/09/2018 21:00,19422976019,14671516465,3439793720,1419619412,23928683701,28521279215,6132276933,6822451050
10/09/2018 22:00,16463277904,16483833334,4065562469,1305344985,25724881587,27168241640,5467983119,5361900475
10/09/2018 23:00,30950774726,12135604986,4407967090,851661775.8,19617771454,22328452310,7345247305,9442987205
10/10/2018 00:00,32356712308,9484787807,4848924593,1101430711,12673859455,21102916899,8474089115,10754327825
10/10/2018 01:00,30481984401,9156874710,4302989670,1320148601,16320950147,25650931822,6877920275,9684675191
10/10/2018 02:00,16840755881,11181966444,4739666138,2347908718,16041304462,20955680319,5449290761,8343569325
10/10/2018 03:00,15570811414,12184067443,4983339020,1086113683,16820464103,27039762107,4895233345,9256141754
10/10/2018 04:00,27371886853,9499609735,4289908515,737397471.6,22177502499,25094327913,5218822979,8718968429
10/10/2018 05:00,32925848273,6807301358,4715844678,950619485.6,19922822432,24154645282,4981514958,8349215763
10/10/2018 06:00,33706260809,11498191178,2689738703,762027875.5,29836003984,29628143933,4465170664,10004621771
10/10/2018 07:00,16678496673,11613247146,3103956340,916519307.6,30673267134,22744486483,5533692452,10864016041
10/10/2018 08:00,20659026747,10932791291,1893167792,897290105.2,26531269469,24093983185,5193600483,9314210225
10/10/2018 09:00,18930223454,11322970478,1525520858,773673665.5,17152699553,23733012781,5601493792,5867404447
10/10/2018 10:00,16832299117,10623000332,1511280443,857607428.6,12557155502,19021977885,5968366800,8980507889
10/10/2018 11:00,18531823811,16625639846,860753822.5,2172350859,39090192719,24014679556,7498716685,12160400094
10/10/2018 12:00,21165516228,25212521292,322108208.8,4933486682,42727188798,26921450171,7022177871,10497141561
10/10/2018 13:00,21368737837,29693656262,1927306250,9850306650,26202385381,29232229078,7056913981,10550403838
10/10/2018 14:00,33428738864,28395186677,1695189114,9452501856,30037750881,28894701591,7693042523,13417351941
10/10/2018 15:00,38829293793,29195234921,5099580853,9370101706,36654671262,31333356129,9559410614,13462363635
10/10/2018 16:00,31430633382,24650140095,6699448097,12369133347,40573473174,33507550305,9485376636,15103771583
10/10/2018 17:00,17550675942,20090490385,1509988135,11516543985,45031450131,34824068642,9549484814,13263800265
10/10/2018 18:00,19007848313,20666454926,1170571157,10368260825,53663166247,39857614253,9420419281,14577839781
10/10/2018 19:00,23511137234,17432638917,2155976531,12133386886,46454246668,39789037616,8988360727,16163508978
10/10/2018 20:00,27433206807,18296375327,3007005512,9980803621,49119830717,43626286747,8883908437,16937689731
10/10/2018 21:00,29878598589,20196595764,4287200005,15536822913,51504218020,34628814560,8309983823,15212668203
10/10/2018 22:00,23479191417,26405226781,3488677555,18803871618,36927257109,31456922922,8320483564,15474043555
10/10/2018 23:00,20452971460,13484377534,1971134015,13886525103,33120486090,27545472602,9406998874,14234927716
10/11/2018 00:00,17486710173,11323193513,1536295728,12105920644,34856129171,25337107170,9456851786,17228846604
10/11/2018 01:00,16766227448,11949376871,1674468828,12550706727,37282429580,27114277787,10213911737,15578603025
10/11/2018 02:00,20911190772,9857752639,1762785107,13728226027,32536410871,29249481983,15418045878,13446661639
10/11/2018 03:00,31609937399,12691274881,2084969474,13365752686,35587279303,31696445452,8625717209,13017251413
10/11/2018 04:00,31597519510,11619240161,1457842180,10191734971,31667560512,29717188028,8608045999,10116906680
10/11/2018 05:00,24628465853,15363389976,1514925227,11731489933,34934597311,30320157105,8358268938,13758461286
10/11/2018 06:00,14005194301,18383104492,1341577843,11201724408,23056503752,32715342140,8237681028,12891312041
10/11/2018 07:00,12837182498,22277573755,1666247860,14211837917,27226467311,35207911497,7372454144,14667188704
10/11/2018 08:00,13734872350,21259947969,1154146261,10649682675,26717232194,31626193405,9440773767,10749946407
10/11/2018 09:00,12781093490,25793903391,1034525849,12977104896,28656694643,29956667982,9764215748,11446771411
10/11/2018 10:00,14419896988,22967408596,1209996679,9737029844,26452548423,29167480296,10351573477,12233365115
10/11/2018 11:00,15035021961,18258723921,2530307982,7405635616,29157100898,40820839139,10022700628,9601612331
10/11/2018 12:00,27836688007,17986588827,2175197978,6078872495,35835360890,33102814641,9757665051,11528349913
10/11/2018 13:00,32265993325,17539383637,2093843804,7487522011,35027092410,31079918679,9708126162,13589875136
10/11/2018 14:00,30499832268,17538294444,1341779947,6521095512,38178494074,33543922716,11413452212,10365482317
10/11/2018 15:00,23539167906,22566277842,1448930067,9163244823,36882800856,44213700279,13071590878,7136437237
10/11/2018 16:00,18438495985,21905086738,2204450191,9465862683,38961015777,43194023560,12064261866,7466567198
10/11/2018 17:00,15992429507,21492770425,1835545883,9966958019,36045664666,35687269533,10361683077,7654504664
10/11/2018 18:00,14224051404,22976959381,1248034162,9662555471,37290804994,36030379361,10020906578,7647235730
10/11/2018 19:00,22634749862,19546520132,585314989.6,9854931542,34873913142,31950616325,9541255764,9058948572
10/11/2018 20:00,29327880411,24834265374,1198612063,13675015710,34862535838,35935320964,9151189440,7419929648
10/11/2018 21:00,27782804469,22869019856,1531490215,11031725196,36218223348,37045942916,10281462232,10137504989
10/11/2018 22:00,20452482480,22611753282,2049233743,11413734023,32160779107,39141317127,10664093543,8677667874
10/11/2018 23:00,15921935788,22440772196,3807928011,10374742933,35872243023,44714224983,9631898818,9642811668
10/12/2018 00:00,17351500774,25328842188,1851846434,11790971057,38905734619,37082275894,8872473925,9792438689
10/12/2018 01:00,12668829578,27018507084,1981757558,11727767611,41445990912,31815187757,8968233610,11062662695
10/12/2018 02:00,11367469438,29679490686,2102081480,12923315142,36301331250,35140952398,11204268948,9792313432
10/12/2018 03:00,24097143453,20661719986,6252943719,9276937137,35791843788,32513544284,18214681396,8625954999
10/12/2018 04:00,28722487465,22063597105,2939793101,10575084939,38017854041,28968077773,21014876316,8122316702
10/12/2018 05:00,26231900746,25593340015,3433552076,10060212045,43619006726,34742021517,19368276234,12820841974
10/12/2018 06:00,16194717192,27548928765,2414350394,9180222475,35844257595,30715608143,17246374735,9120942705
10/12/2018 07:00,15925100091,24688672841,1983763217,10624607208,31306783748,30554034432,17474659321,10391805958
10/12/2018 08:00,16948853087,20383071201,2622492829,6272860337,32912904433,35212474788,12115863153,10854764350
10/12/2018 09:00,13377361159,17279179192,2714325912,7326674728,28461802106,30896652898,12845322429,9423717143
10/12/2018 10:00,18408960543,18107033473,3058184405,6594375261,35112440636,38400539279,12376579679,9204877627
10/12/2018 11:00,22708019561,21673637249,3251015607,8437915292,35474064826,45503963917,12067455042,7946715388
10/12/2018 12:00,24533953120,21826080163,8373021707,8868227531,33421535268,54087545829,12187542073,9726475915
10/12/2018 13:00,22966768900,20658614104,6176304304,8797638651,32154627488,56858531576,13624390087,10976106542
10/12/2018 14:00,20777239605,21069020804,7472412891,9331417114,30396492436,54910553641,13836039689,13839449231
10/12/2018 15:00,26114749567,20192641089,12437381443,8378473890,34661373671,57591432946,15959095252,10388287089
10/12/2018 16:00,37403113195,23870685706,6809052475,9808820410,39804268502,52857597420,17173500665,10508161909
10/12/2018 17:00,34830515998,22867804466,4292481341,9201489036,37035188442,48868171906,14733205200,12791928009
10/12/2018 18:00,39901127666,27487584212,2732817709,10644853366,36421509553,48034592589,12971199399,16681377931
10/12/2018 19:00,30063843752,22436643449,3050314287,8366864007,40136797139,42576480214,10521231756,17537177816
10/12/2018 20:00,25724243474,22044590273,5295165932,9432700950,31957220574,48375607478,16643444100,14503945848
10/12/2018 21:00,24865683334,25331240649,5131692244,9749792967,26555045880,50358606663,14856712478,11441342592
10/12/2018 22:00,35549270964,24877721299,5137936247,7340834404,29667289226,57245546313,14996807341,12736018657
10/12/2018 23:00,32897410725,27317167006,2649744345,7619513695,25718455724,44208962033,15172615057,10291336633
10/13/18 0:00,35381907976,19869541408,3428109059,5966517448,21540321748,39048490703,12531105542,10067038986
10/13/18 1:00,29023818618,21743538387,4551376984,9010809082,27285228871,47534025098,12662285591,8218397670
10/13/18 2:00,26807454673,19297031629,3014783590,7358155728,27661581344,40657553106,14161765359,8682645432
10/13/18 3:00,24150250524,25719631414,2298730488,8155173979,30180334500,40087105776,15061649134,9864124941
10/13/18 4:00,25289212098,26256968842,3342307870,9784712488,31965571547,45136805459,13781578787,7648807115
10/13/18 5:00,30230082131,25505737469,2089682531,10661879751,35552045330,45309408947,14305164116,9549997402
10/13/18 6:00,34846538641,22909885276,2225984135,7872753971,38492454534,42321402472,12487479995,10717029671
10/13/18 7:00,34117671969,22899725818,2618986817,7088584324,35418824886,42476296225,10243095183,7844981046
10/13/18 8:00,22529572341,19800805236,5751184851,5215703907,34467963183,46103534354,9152111855,8286724420
10/13/18 9:00,15729130190,23690045417,5860114285,9123786344,30516257827,50892245118,9176884806,10667448787
10/13/18 10:00,17451349524,21407446565,7072790924,9064924009,40544195899,53226034987,8094798226,12064558706
10/13/18 11:00,19298315763,29563224856,5421478166,8470278301,37895446871,52448255619,8018077419,8873599843
10/13/18 12:00,15809129601,21207987587,2893141181,8856848519,37947569063,45043586441,9168490504,7470525431
10/13/18 13:00,19223319586,15368462844,2822334951,7811059935,45808053852,39723577759,11103877813,6797920236
10/13/18 14:00,19980004047,11576139623,2560558163,9298450238,38075202899,38874784284,10542658439,8205348270
10/13/18 15:00,20166737521,11704289872,4575649007,10221079368,41235570871,42466877016,6276951439,8453819338
10/13/18 16:00,34552536742,12767919278,7735623497,12622257113,47555624063,41987492282,5024213112,6960523913
